,X,Y,GDD_2P67,inside_pol,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2656,644041.0,5925186.68453892,6.63,0.37,0,27,28,30,31,30,29,28,27,27,25,23,19,14,10,7,8,10,14,18,23,27,31,34,34,33,30,27,25,24,22,20,16,11,7,4,4,6,8,11,13,14,15,16,17,18,21,25,31,38,44,49,51,49,43,34,21,9,-1,-8,-12,-15,-17,-18,-20,-21,-22,-24,-25,-25,-25,-25,-24,-22,-21,-19,-17,-16,-16,-16,-15,-14,-13,-12,-11,-11,-11,-12,-12,-11,-11,-11,-11,-10,-9,-9,-9,-10,-11,-12,-13
2657,640678.0,5925207.184538921,3.48,0.08,0,49,51,49,43,34,21,9,-1,-8,-12,-15,-17,-18,-20,-21,-22,-24,-25,-25,-25,-25,-24,-22,-21,-19,-17,-16,-16,-16,-15,-14,-13,-12,-11,-11,-11,-12,-12,-11,-11,-11,-11,-10,-9,-9,-9,-10,-11,-12,-13,-14,-14,-15,-15,-15,-15,-14,-14,-13,13,16,17,19,21,22,24,26,28,28,27,24,20,16,16,18,21,23,23,22,22,23,25,27,29,30,31,30,30,29,27,25,23,20,17,15,13,10,7,6,5
2658,636028.0,5925232.1845389195,9.5,0.0,0,-14,-14,-15,-15,-15,-15,-14,-14,-13,13,16,17,19,21,22,24,26,28,28,27,24,20,16,16,18,21,23,23,22,22,23,25,27,29,30,31,30,30,29,27,25,23,20,17,15,13,10,7,6,5,7,9,11,11,10,8,8,7,7,6,6,5,4,3,2,1,1,2,3,3,2,1,0,-2,-4,-6,-7,-5,-2,1,3,3,2,2,3,5,8,9,9,7,4,3,2,2,4,6,9,11,13,14
2659,637241.0,5925236.68453892,4.5,0.0,0,7,9,11,11,10,8,8,7,7,6,6,5,4,3,2,1,1,2,3,3,2,1,0,-2,-4,-6,-7,-5,-2,1,3,3,2,2,3,5,8,9,9,7,4,3,2,2,4,6,9,11,13,14,14,14,12,12,11,11,10,10,8,6,5,4,4,4,3,2,0,-2,-3,-3,-3,-2,0,1,2,3,4,6,7,7,7,6,5,6,7,8,8,7,5,3,2,2,3,5,6,5,4,2,1,0
2660,639741.0,5925236.68453892,7.17,0.14,0,14,14,12,12,11,11,10,10,8,6,5,4,4,4,3,2,0,-2,-3,-3,-3,-2,0,1,2,3,4,6,7,7,7,6,5,6,7,8,8,7,5,3,2,2,3,5,6,5,4,2,1,0,0,0,-1,-1,-3,-4,-6,-7,-7,-7,-6,-5,-4,-3,-3,-4,-6,-6,-6,-6,-6,-7,-8,-6,-1,6,13,18,21,24,26,29,30,30,29,28,28,30,31,31,30,27,25,25,25,24,22,18,13,8
2661,642241.0,5925236.68453892,13.46,0.39,0,0,0,-1,-1,-3,-4,-6,-7,-7,-7,-6,-5,-4,-3,-3,-4,-6,-6,-6,-6,-6,-7,-8,-6,-1,6,13,18,21,24,26,29,30,30,29,28,28,30,31,31,30,27,25,25,25,24,22,18,13,8,5,6,8,13,19,25,30,34,36,35,32,29,26,24,22,20,17,13,9,5,3,4,6,9,11,13,14,15,17,19,23,26,31,36,41,46,48,49,47,41,32,20,7,-4,-10,-14,-15,-17,-18,-20
2662,643883.0,5925239.684538921,2.87,0.25,0,5,6,8,13,19,25,30,34,36,35,32,29,26,24,22,20,17,13,9,5,3,4,6,9,11,13,14,15,17,19,23,26,31,36,41,46,48,49,47,41,32,20,7,-4,-10,-14,-15,-17,-18,-20,-22,-23,-24,-26,-26,-26,-26,-24,-22,-19,-16,-14,-14,-15,-17,-17,-16,-15,-14,-13,-12,-12,-12,-12,-11,-10,-10,-11,-11,-10,-9,-9,-10,-11,-12,-12,-13,-15,-16,-17,-17,-16,-14,-13,12,15,17,18,20,21
2663,639233.0,5925264.6845389195,2.94,0.0,0,-22,-23,-24,-26,-26,-26,-26,-24,-22,-19,-16,-14,-14,-15,-17,-17,-16,-15,-14,-13,-12,-12,-12,-12,-11,-10,-10,-11,-11,-10,-9,-9,-10,-11,-12,-12,-13,-15,-16,-17,-17,-16,-14,-13,12,15,17,18,20,21,23,25,27,28,29,27,24,19,16,15,17,20,22,23,23,23,24,26,28,30,31,31,30,28,27,25,23,21,19,17,16,14,12,9,7,7,8,10,10,10,8,6,6,6,6,6,5,4,3,1
2664,635441.0,5925286.68453892,10.9,0.0,0,23,25,27,28,29,27,24,19,16,15,17,20,22,23,23,23,24,26,28,30,31,31,30,28,27,25,23,21,19,17,16,14,12,9,7,7,8,10,10,10,8,6,6,6,6,6,5,4,3,1,0,-1,-1,0,1,2,1,0,-2,-4,-6,-7,-7,-5,-1,2,3,3,2,2,3,5,7,8,7,4,2,-1,-2,-1,1,5,10,14,18,19,19,17,15,13,12,11,9,8,6,5,4,4,5,6
2665,637941.0,5925286.68453892,2.74,0.0,0,0,-1,-1,0,1,2,1,0,-2,-4,-6,-7,-7,-5,-1,2,3,3,2,2,3,5,7,8,7,4,2,-1,-2,-1,1,5,10,14,18,19,19,17,15,13,12,11,9,8,6,5,4,4,5,6,5,4,1,0,-2,-2,-1,0,2,3,4,4,4,5,5,6,5,4,4,4,6,8,9,8,7,5,3,3,3,5,6,6,4,2,-1,-2,-2,-2,-1,-1,-3,-5,-7,-8,-8,-8,-7,-6,-5,-5
2666,640441.0,5925286.68453892,9.09,0.14,0,5,4,1,0,-2,-2,-1,0,2,3,4,4,4,5,5,6,5,4,4,4,6,8,9,8,7,5,3,3,3,5,6,6,4,2,-1,-2,-2,-2,-1,-1,-3,-5,-7,-8,-8,-8,-7,-6,-5,-5,-6,-7,-8,-8,-7,-6,-5,-6,-6,-5,0,8,15,21,24,26,28,30,32,32,31,30,30,32,33,32,29,26,23,22,23,23,21,17,12,7,4,5,8,13,19,25,31,34,35,33,29,26,23,22
2667,642941.0,5925286.68453892,11.19,0.4,0,-6,-7,-8,-8,-7,-6,-5,-6,-6,-5,0,8,15,21,24,26,28,30,32,32,31,30,30,32,33,32,29,26,23,22,23,23,21,17,12,7,4,5,8,13,19,25,31,34,35,33,29,26,23,22,20,18,15,11,7,4,2,3,6,10,12,14,15,16,19,23,28,33,38,42,45,47,47,46,44,39,30,18,5,-5,-11,-14,-15,-16,-18,-20,-22,-23,-25,-26,-27,-27,-26,-24,-21,-17,-14,-11,-12,-14
2668,642581.0,5925296.6845389195,2.88,0.26,0,20,18,15,11,7,4,2,3,6,10,12,14,15,16,19,23,28,33,38,42,45,47,47,46,44,39,30,18,5,-5,-11,-14,-15,-16,-18,-20,-22,-23,-25,-26,-27,-27,-26,-24,-21,-17,-14,-11,-12,-14,-17,-18,-18,-17,-16,-15,-14,-14,-13,-12,-11,-10,-10,-11,-12,-11,-9,-9,-9,-10,-10,-11,-12,-15,-17,-18,-18,-17,-15,-13,14,16,18,19,21,23,24,26,27,28,28,27,23,19,15,14,16,19,21,23
2669,637931.0,5925321.6845389195,5.18,0.0,0,-17,-18,-18,-17,-16,-15,-14,-14,-13,-12,-11,-10,-10,-11,-12,-11,-9,-9,-9,-10,-10,-11,-12,-15,-17,-18,-18,-17,-15,-13,14,16,18,19,21,23,24,26,27,28,28,27,23,19,15,14,16,19,21,23,24,24,25,27,29,31,32,31,29,27,25,23,21,18,16,15,15,15,14,12,10,9,9,9,8,7,5,4,4,4,5,4,4,3,2,1,-1,-3,-4,-3,-1,0,-1,-2,-3,-4,-5,-6,-5,-4
2670,636141.0,5925336.68453892,7.81,0.0,0,24,24,25,27,29,31,32,31,29,27,25,23,21,18,16,15,15,15,14,12,10,9,9,9,8,7,5,4,4,4,5,4,4,3,2,1,-1,-3,-4,-3,-1,0,-1,-2,-3,-4,-5,-6,-5,-4,-2,0,2,3,3,4,4,4,5,4,4,2,-1,-3,-4,-3,0,4,10,16,21,23,22,19,17,15,14,12,9,6,5,4,4,5,7,7,7,6,3,1,0,-1,0,1,3,4,5,4,4,3
2671,638641.0,5925336.68453892,2.82,0.0,0,-2,0,2,3,3,4,4,4,5,4,4,2,-1,-3,-4,-3,0,4,10,16,21,23,22,19,17,15,14,12,9,6,5,4,4,5,7,7,7,6,3,1,0,-1,0,1,3,4,5,4,4,3,4,3,3,2,3,5,7,8,9,8,7,6,4,4,4,5,6,6,4,1,-3,-5,-5,-3,-2,-2,-3,-4,-6,-8,-9,-9,-8,-8,-7,-7,-8,-9,-10,-10,-8,-6,-5,-4,-4,-2,3,11,18,24
2672,641141.0,5925336.68453892,9.95,0.25,0,4,3,3,2,3,5,7,8,9,8,7,6,4,4,4,5,6,6,4,1,-3,-5,-5,-3,-2,-2,-3,-4,-6,-8,-9,-9,-8,-8,-7,-7,-8,-9,-10,-10,-8,-6,-5,-4,-4,-2,3,11,18,24,27,28,29,31,32,33,32,32,32,33,34,32,29,24,21,20,20,20,19,15,10,6,5,6,9,14,20,25,30,32,33,30,26,22,20,19,17,16,13,9,5,2,2,3,6,10,13,15,16,18
2673,643641.0,5925336.68453892,9.34,0.4,0,27,28,29,31,32,33,32,32,32,33,34,32,29,24,21,20,20,20,19,15,10,6,5,6,9,14,20,25,30,32,33,30,26,22,20,19,17,16,13,9,5,2,2,3,6,10,13,15,16,18,23,28,34,39,43,46,47,47,46,44,41,36,27,16,5,-5,-11,-14,-15,-16,-18,-21,-22,-24,-24,-25,-25,-25,-24,-22,-19,-16,-13,-11,-11,-13,-16,-18,-18,-18,-17,-17,-16,-16,-15,-14,-12,-11,-10,-11
2674,641262.0,5925353.6845389195,5.22,0.15,0,23,28,34,39,43,46,47,47,46,44,41,36,27,16,5,-5,-11,-14,-15,-16,-18,-21,-22,-24,-24,-25,-25,-25,-24,-22,-19,-16,-13,-11,-11,-13,-16,-18,-18,-18,-17,-17,-16,-16,-15,-14,-12,-11,-10,-11,-12,-12,-11,-9,-9,-9,-8,-9,-11,-13,-16,-18,-18,-17,-16,-15,15,16,18,19,21,23,24,25,26,27,27,27,25,22,19,16,15,16,18,21,23,25,26,26,28,29,31,32,31,29,26,23,20,17
2675,636587.0,5925378.6845389195,7.38,0.0,0,-12,-12,-11,-9,-9,-9,-8,-9,-11,-13,-16,-18,-18,-17,-16,-15,15,16,18,19,21,23,24,25,26,27,27,27,25,22,19,16,15,16,18,21,23,25,26,26,28,29,31,32,31,29,26,23,20,17,14,12,12,14,16,17,16,13,11,9,7,6,4,3,3,3,4,3,2,2,1,1,0,-2,-4,-5,-5,-4,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,2,4,6,5,3,2,1,0,0,-1
2676,636791.0,5925386.68453892,4.82,0.0,0,14,12,12,14,16,17,16,13,11,9,7,6,4,3,3,3,4,3,2,2,1,1,0,-2,-4,-5,-5,-4,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,2,4,6,5,3,2,1,0,0,-1,-3,-4,-3,-1,3,10,16,21,23,22,19,17,15,14,12,9,6,4,4,5,7,8,9,9,7,5,3,1,0,0,1,3,4,5,4,3,2,2,1,0,1,4,7,9,9,8,7,7,6,6
2677,639291.0,5925386.68453892,6.62,0.07,0,-3,-4,-3,-1,3,10,16,21,23,22,19,17,15,14,12,9,6,4,4,5,7,8,9,9,7,5,3,1,0,0,1,3,4,5,4,3,2,2,1,0,1,4,7,9,9,8,7,7,6,6,5,4,5,5,5,3,0,-4,-7,-7,-6,-4,-2,-2,-3,-5,-7,-8,-9,-9,-8,-8,-8,-9,-10,-11,-11,-9,-6,-4,-3,-2,1,6,14,21,26,29,29,29,29,30,31,32,33,34,34,34,31,27
2678,641791.0,5925386.68453892,14.01,0.38,0,5,4,5,5,5,3,0,-4,-7,-7,-6,-4,-2,-2,-3,-5,-7,-8,-9,-9,-8,-8,-8,-9,-10,-11,-11,-9,-6,-4,-3,-2,1,6,14,21,26,29,29,29,29,30,31,32,33,34,34,34,31,27,22,19,18,17,17,15,12,9,6,6,8,11,16,20,24,28,29,29,26,23,19,17,16,15,14,11,7,4,1,1,3,7,11,14,15,17,21,26,33,40,45,47,48,48,47,45,42,39,33,25
2679,644291.0,5925386.68453892,3.67,0.33,0,22,19,18,17,17,15,12,9,6,6,8,11,16,20,24,28,29,29,26,23,19,17,16,15,14,11,7,4,1,1,3,7,11,14,15,17,21,26,33,40,45,47,48,48,47,45,42,39,33,25,15,5,-3,-9,-13,-15,-17,-20,-22,-23,-23,-23,-23,-22,-22,-21,-19,-17,-15,-13,-12,-12,-13,-15,-17,-17,-17,-18,-18,-17,-17,-17,-16,-13,-11,-10,-10,-12,-13,-13,-11,-9,-7,-7,-7,-9,-12,-15,-17,-17
2680,640046.5,5925410.1845389195,1.77,0.02,0,15,5,-3,-9,-13,-15,-17,-20,-22,-23,-23,-23,-23,-22,-22,-21,-19,-17,-15,-13,-12,-12,-13,-15,-17,-17,-17,-18,-18,-17,-17,-17,-16,-13,-11,-10,-10,-12,-13,-13,-11,-9,-7,-7,-7,-9,-12,-15,-17,-17,-17,-17,-17,18,19,19,21,22,24,25,25,25,26,26,25,23,21,19,18,17,18,19,22,25,26,27,27,28,29,31,32,31,28,25,21,17,13,10,8,9,12,15,17,17,14,12,9,6,4,2
2681,635371.5,5925435.1845389195,10.07,0.0,0,-17,-17,-17,18,19,19,21,22,24,25,25,25,26,26,25,23,21,19,18,17,18,19,22,25,26,27,27,28,29,31,32,31,28,25,21,17,13,10,8,9,12,15,17,17,14,12,9,6,4,2,2,3,4,3,2,1,0,0,0,0,-2,-4,-6,-6,-5,-3,-2,-1,1,2,3,4,3,1,-2,-4,-3,0,4,6,5,2,0,-1,-1,0,0,-1,-2,-2,0,3,9,15,19,21,19,16,14,14
2682,637441.0,5925436.68453892,3.15,0.0,0,2,3,4,3,2,1,0,0,0,0,-2,-4,-6,-6,-5,-3,-2,-1,1,2,3,4,3,1,-2,-4,-3,0,4,6,5,2,0,-1,-1,0,0,-1,-2,-2,0,3,9,15,19,21,19,16,14,14,13,11,8,5,4,5,7,8,9,10,9,8,6,4,1,-1,-1,0,2,4,4,4,3,1,0,-1,-1,2,6,10,12,11,9,7,7,7,6,5,4,4,4,4,2,-1,-5,-8,-9,-7,-5,-3
2683,639941.0,5925436.68453892,6.97,0.15,0,13,11,8,5,4,5,7,8,9,10,9,8,6,4,1,-1,-1,0,2,4,4,4,3,1,0,-1,-1,2,6,10,12,11,9,7,7,7,6,5,4,4,4,4,2,-1,-5,-8,-9,-7,-5,-3,-2,-2,-4,-5,-7,-8,-8,-8,-8,-8,-9,-9,-10,-10,-8,-6,-3,-1,1,4,9,16,23,28,30,30,27,25,25,27,30,33,34,34,32,29,25,21,18,16,15,14,12,9,7,7,7,10,13,18
2684,642441.0,5925436.68453892,12.28,0.41,0,-2,-2,-4,-5,-7,-8,-8,-8,-8,-8,-9,-9,-10,-10,-8,-6,-3,-1,1,4,9,16,23,28,30,30,27,25,25,27,30,33,34,34,32,29,25,21,18,16,15,14,12,9,7,7,7,10,13,18,21,24,25,26,25,23,20,17,14,14,14,13,10,7,3,1,2,5,9,12,15,16,19,23,30,38,44,49,50,49,47,45,44,41,37,30,22,14,5,-2,-8,-12,-16,-19,-21,-23,-24,-23,-21,-19
2685,643501.0,5925441.6845389195,3.77,0.26,0,21,24,25,26,25,23,20,17,14,14,14,13,10,7,3,1,2,5,9,12,15,16,19,23,30,38,44,49,50,49,47,45,44,41,37,30,22,14,5,-2,-8,-12,-16,-19,-21,-23,-24,-23,-21,-19,-18,-17,-16,-15,-14,-13,-14,-13,-13,-13,-14,-15,-16,-17,-17,-18,-18,-18,-18,-17,-14,-10,-8,-9,-12,-15,-16,-14,-11,-7,-6,-6,-9,-12,-15,-16,-17,-17,-17,-19,21,21,21,21,22,23,24,25,24,24
2686,638801.0,5925466.6845389195,3.71,0.0,0,-18,-17,-16,-15,-14,-13,-14,-13,-13,-13,-14,-15,-16,-17,-17,-18,-18,-18,-18,-17,-14,-10,-8,-9,-12,-15,-16,-14,-11,-7,-6,-6,-9,-12,-15,-16,-17,-17,-17,-19,21,21,21,21,22,23,24,25,24,24,24,24,23,22,20,20,20,20,20,22,24,27,28,28,28,28,29,30,30,29,26,22,18,14,10,7,5,6,10,14,16,15,13,11,8,6,4,3,3,4,5,4,2,-1,-1,-1,-1,-1,-3,-5
2687,635541.0,5925486.68453892,9.21,0.0,0,24,24,23,22,20,20,20,20,20,22,24,27,28,28,28,28,29,30,30,29,26,22,18,14,10,7,5,6,10,14,16,15,13,11,8,6,4,3,3,4,5,4,2,-1,-1,-1,-1,-1,-3,-5,-7,-7,-5,-3,-1,1,3,5,7,8,7,4,0,-3,-4,-2,1,3,3,1,0,-1,0,1,1,0,0,0,1,4,7,12,16,17,15,13,11,10,10,8,6,5,6,7,8,9,10,9,9,7
2688,638041.0,5925486.68453892,2.33,0.0,0,-7,-7,-5,-3,-1,1,3,5,7,8,7,4,0,-3,-4,-2,1,3,3,1,0,-1,0,1,1,0,0,0,1,4,7,12,16,17,15,13,11,10,10,8,6,5,6,7,8,9,10,9,9,7,6,4,1,-1,-2,-1,1,3,4,4,2,1,-1,-1,-1,3,8,12,15,14,12,10,8,8,7,5,4,3,2,1,0,-3,-6,-9,-9,-8,-6,-4,-2,-2,-3,-5,-6,-7,-7,-7,-7,-7,-6,-6
2689,640541.0,5925486.68453892,8.05,0.16,0,6,4,1,-1,-2,-1,1,3,4,4,2,1,-1,-1,-1,3,8,12,15,14,12,10,8,8,7,5,4,3,2,1,0,-3,-6,-9,-9,-8,-6,-4,-2,-2,-3,-5,-6,-7,-7,-7,-7,-7,-6,-6,-7,-7,-6,-4,-2,1,3,7,12,17,23,28,30,28,25,22,21,23,27,31,32,32,29,25,22,19,16,15,14,12,9,8,7,7,8,11,14,18,21,23,24,23,23,20,17,14,12,12,13,12
2690,643041.0,5925486.68453892,11.33,0.42,0,-7,-7,-6,-4,-2,1,3,7,12,17,23,28,30,28,25,22,21,23,27,31,32,32,29,25,22,19,16,15,14,12,9,8,7,7,8,11,14,18,21,23,24,23,23,20,17,14,12,12,13,12,11,7,4,2,3,6,11,14,16,18,21,25,33,40,47,50,50,48,45,44,42,40,35,29,21,13,5,-2,-8,-13,-17,-20,-22,-23,-23,-21,-18,-15,-13,-12,-11,-10,-10,-12,-13,-14,-14,-13,-13,-14
2691,642373.0,5925497.6845389195,4.59,0.26,0,11,7,4,2,3,6,11,14,16,18,21,25,33,40,47,50,50,48,45,44,42,40,35,29,21,13,5,-2,-8,-13,-17,-20,-22,-23,-23,-21,-18,-15,-13,-12,-11,-10,-10,-12,-13,-14,-14,-13,-13,-14,-15,-16,-17,-17,-17,-17,-18,-17,-13,-9,-6,-7,-12,-16,-18,-16,-12,-8,-7,-7,-10,-13,-16,-17,-17,-17,-18,-20,23,23,22,22,23,24,25,24,23,22,22,21,20,20,20,20,21,23,24,25,27,29
2692,637673.0,5925522.684538921,5.41,0.0,0,-15,-16,-17,-17,-17,-17,-18,-17,-13,-9,-6,-7,-12,-16,-18,-16,-12,-8,-7,-7,-10,-13,-16,-17,-17,-17,-18,-20,23,23,22,22,23,24,25,24,23,22,22,21,20,20,20,20,21,23,24,25,27,29,29,29,29,28,28,28,27,25,22,18,15,12,8,6,5,6,9,12,12,11,10,8,8,7,5,4,4,5,6,5,2,0,-2,-2,-2,-2,-3,-5,-6,-6,-5,-3,0,1,4,6,8,10,9,6
2693,636141.0,5925536.68453892,6.25,0.0,0,29,29,29,28,28,28,27,25,22,18,15,12,8,6,5,6,9,12,12,11,10,8,8,7,5,4,4,5,6,5,2,0,-2,-2,-2,-2,-3,-5,-6,-6,-5,-3,0,1,4,6,8,10,9,6,2,-1,-3,-2,-1,0,1,1,1,1,1,1,1,0,0,1,2,3,6,9,12,14,14,12,10,8,6,5,5,6,8,9,9,9,9,8,7,6,5,3,0,-2,-3,-2,1,3,4,3,2,0
2694,638641.0,5925536.68453892,2.94,0.0,0,2,-1,-3,-2,-1,0,1,1,1,1,1,1,1,0,0,1,2,3,6,9,12,14,14,12,10,8,6,5,5,6,8,9,9,9,9,8,7,6,5,3,0,-2,-3,-2,1,3,4,3,2,0,0,0,1,4,8,13,17,17,16,13,11,8,6,4,2,0,-1,-3,-4,-6,-8,-9,-8,-7,-5,-3,-2,-2,-3,-5,-6,-6,-6,-5,-5,-4,-3,-2,-2,-3,-3,-2,0,2,6,9,13,17,21,25
2695,641141.0,5925536.68453892,9.2,0.28,0,0,0,1,4,8,13,17,17,16,13,11,8,6,4,2,0,-1,-3,-4,-6,-8,-9,-8,-7,-5,-3,-2,-2,-3,-5,-6,-6,-6,-5,-5,-4,-3,-2,-2,-3,-3,-2,0,2,6,9,13,17,21,25,27,26,22,19,18,21,25,28,29,28,25,22,20,17,16,14,13,11,8,7,6,6,7,10,14,18,21,22,23,22,21,18,15,11,10,10,11,12,11,9,6,5,6,9,13,16,18,21,24,29
2696,643641.0,5925536.68453892,8.95,0.47,0,27,26,22,19,18,21,25,28,29,28,25,22,20,17,16,14,13,11,8,7,6,6,7,10,14,18,21,22,23,22,21,18,15,11,10,10,11,12,11,9,6,5,6,9,13,16,18,21,24,29,35,42,47,49,49,46,44,42,41,38,34,28,20,12,4,-3,-9,-14,-18,-20,-22,-22,-21,-18,-15,-11,-9,-8,-7,-7,-7,-10,-12,-14,-13,-12,-12,-13,-14,-16,-16,-16,-16,-16,-16,-15,-12,-8,-6,-8
2697,641228.0,5925553.6845389195,6.24,0.19,0,35,42,47,49,49,46,44,42,41,38,34,28,20,12,4,-3,-9,-14,-18,-20,-22,-22,-21,-18,-15,-11,-9,-8,-7,-7,-7,-10,-12,-14,-13,-12,-12,-13,-14,-16,-16,-16,-16,-16,-16,-15,-12,-8,-6,-8,-12,-16,-17,-16,-13,-11,-10,-11,-13,-15,-17,-18,-18,-17,-18,-20,23,23,22,22,23,24,25,25,24,22,21,19,18,17,18,19,21,23,25,27,29,30,30,30,30,29,29,28,27,24,21,17,14,12
2698,636503.0,5925578.6845389195,7.0,0.0,0,-12,-16,-17,-16,-13,-11,-10,-11,-13,-15,-17,-18,-18,-17,-18,-20,23,23,22,22,23,24,25,25,24,22,21,19,18,17,18,19,21,23,25,27,29,30,30,30,30,29,29,28,27,24,21,17,14,12,10,8,7,6,7,9,10,9,7,6,6,7,7,7,6,6,6,7,6,3,1,-1,-3,-3,-4,-4,-5,-5,-4,-3,-2,0,1,3,5,8,9,9,7,4,1,-1,-2,-3,-2,-1,0,2,2,2
2699,636691.0,5925586.68453892,4.54,0.0,0,10,8,7,6,7,9,10,9,7,6,6,7,7,7,6,6,6,7,6,3,1,-1,-3,-3,-4,-4,-5,-5,-4,-3,-2,0,1,3,5,8,9,9,7,4,1,-1,-2,-3,-2,-1,0,2,2,2,1,0,0,0,1,2,3,5,8,11,14,15,13,11,7,5,4,5,8,10,11,10,9,8,7,6,5,3,2,-1,-3,-3,-2,1,3,4,3,1,0,0,1,2,4,8,13,18,20,20,17,13
2700,639191.0,5925586.68453892,5.58,0.06,0,1,0,0,0,1,2,3,5,8,11,14,15,13,11,7,5,4,5,8,10,11,10,9,8,7,6,5,3,2,-1,-3,-3,-2,1,3,4,3,1,0,0,1,2,4,8,13,18,20,20,17,13,8,5,2,0,-2,-5,-8,-9,-10,-9,-8,-7,-5,-4,-3,-2,-2,-4,-5,-6,-5,-4,-3,-3,-1,2,3,3,1,0,-1,1,4,8,11,14,17,19,21,22,22,20,19,18,20,23,26,26,24,22
2701,641691.0,5925586.68453892,12.58,0.39,0,8,5,2,0,-2,-5,-8,-9,-10,-9,-8,-7,-5,-4,-3,-2,-2,-4,-5,-6,-5,-4,-3,-3,-1,2,3,3,1,0,-1,1,4,8,11,14,17,19,21,22,22,20,19,18,20,23,26,26,24,22,20,19,17,16,14,12,10,8,6,5,5,6,9,13,17,20,22,23,22,20,16,12,8,7,8,10,12,12,11,9,8,9,11,14,17,20,24,28,33,38,43,45,46,45,44,42,40,39,36,32
2702,644191.0,5925586.68453892,4.91,0.44,0,20,19,17,16,14,12,10,8,6,5,5,6,9,13,17,20,22,23,22,20,16,12,8,7,8,10,12,12,11,9,8,9,11,14,17,20,24,28,33,38,43,45,46,45,44,42,40,39,36,32,26,19,11,3,-5,-11,-16,-19,-20,-20,-19,-18,-15,-12,-8,-5,-4,-3,-4,-5,-8,-11,-12,-12,-10,-10,-11,-13,-15,-16,-16,-16,-15,-15,-13,-10,-8,-8,-10,-12,-14,-14,-13,-12,-13,-13,-15,-16,-17,-19
2703,640166.0,5925609.1845389195,2.65,0.11,0,26,19,11,3,-5,-11,-16,-19,-20,-20,-19,-18,-15,-12,-8,-5,-4,-3,-4,-5,-8,-11,-12,-12,-10,-10,-11,-13,-15,-16,-16,-16,-15,-15,-13,-10,-8,-8,-10,-12,-14,-14,-13,-12,-13,-13,-15,-16,-17,-19,-19,-18,-17,-17,-19,24,23,21,20,20,22,24,26,25,24,22,19,17,15,15,16,18,21,24,28,30,32,32,31,30,30,29,29,27,25,21,17,13,11,10,10,9,8,8,9,9,9,7,4,3
2704,635416.0,5925634.184538921,8.73,0.0,0,-19,-18,-17,-17,-19,24,23,21,20,20,22,24,26,25,24,22,19,17,15,15,16,18,21,24,28,30,32,32,31,30,30,29,29,27,25,21,17,13,11,10,10,9,8,8,9,9,9,7,4,3,3,5,7,7,6,6,6,6,5,4,2,0,-2,-4,-5,-4,-4,-3,-2,-1,-1,-1,0,1,3,6,8,8,7,5,2,0,-2,-3,-3,-1,1,2,3,2,1,0,-1,0,1,1,3,4,7,11
2705,637191.0,5925636.68453892,3.22,0.0,0,3,5,7,7,6,6,6,6,5,4,2,0,-2,-4,-5,-4,-4,-3,-2,-1,-1,-1,0,1,3,6,8,8,7,5,2,0,-2,-3,-3,-1,1,2,3,2,1,0,-1,0,1,1,3,4,7,11,14,16,15,12,8,5,4,6,9,12,12,10,8,6,5,5,3,2,0,-1,-3,-3,-1,2,4,4,3,1,0,1,2,3,4,7,12,17,21,22,19,14,8,3,0,-2,-5,-9,-12,-13,-13,-11
2706,639691.0,5925636.68453892,6.67,0.17,0,14,16,15,12,8,5,4,6,9,12,12,10,8,6,5,5,3,2,0,-1,-3,-3,-1,2,4,4,3,1,0,1,2,3,4,7,12,17,21,22,19,14,8,3,0,-2,-5,-9,-12,-13,-13,-11,-8,-5,-3,-2,-1,-1,-2,-4,-5,-5,-3,-2,-1,0,2,5,8,8,6,3,1,2,6,10,13,15,16,16,17,18,19,19,20,20,22,23,24,23,21,19,19,19,18,16,14,12,10,8,6,5
2707,642191.0,5925636.68453892,12.6,0.43,0,-8,-5,-3,-2,-1,-1,-2,-4,-5,-5,-3,-2,-1,0,2,5,8,8,6,3,1,2,6,10,13,15,16,16,17,18,19,19,20,20,22,23,24,23,21,19,19,19,18,16,14,12,10,8,6,5,4,5,8,12,16,19,21,23,22,19,14,8,4,3,5,8,11,12,12,12,12,12,14,16,19,22,26,32,37,41,43,43,42,41,40,40,38,36,33,30,25,18,10,1,-7,-13,-17,-18,-18,-17
2708,643966.0,5925639.1845389195,3.94,0.35,0,4,5,8,12,16,19,21,23,22,19,14,8,4,3,5,8,11,12,12,12,12,12,14,16,19,22,26,32,37,41,43,43,42,41,40,40,38,36,33,30,25,18,10,1,-7,-13,-17,-18,-18,-17,-16,-14,-12,-9,-6,-3,-1,0,-1,-4,-7,-9,-10,-9,-8,-8,-9,-12,-15,-17,-17,-16,-15,-13,-11,-9,-8,-10,-12,-13,-12,-10,-9,-11,-13,-16,-18,-19,-19,-19,-19,-18,-17,-17,-17,25,22,19,18,19
